sample	experiment	comet_params	enzyme_regex	fasta	server
03210a_BE10-TUM_aspn_10_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_10_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE11-TUM_aspn_11_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_11_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE11-TUM_aspn_11_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_11_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE11-TUM_aspn_11_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_11_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE12-TUM_aspn_12_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_12_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE12-TUM_aspn_12_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_12_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE12-TUM_aspn_12_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_12_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE2-TUM_aspn_2_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_2_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE2-TUM_aspn_2_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_2_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE2-TUM_aspn_2_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_2_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE3-TUM_aspn_3_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_3_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE3-TUM_aspn_3_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_3_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE3-TUM_aspn_3_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_3_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE4-TUM_aspn_4_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_4_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE4-TUM_aspn_4_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_4_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE4-TUM_aspn_4_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_4_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE5-TUM_aspn_5_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_5_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE5-TUM_aspn_5_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_5_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE5-TUM_aspn_5_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_5_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE6-TUM_aspn_6_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_6_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE6-TUM_aspn_6_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_6_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE6-TUM_aspn_6_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_6_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE7-TUM_aspn_7_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_7_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE7-TUM_aspn_7_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_7_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE7-TUM_aspn_7_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_7_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE8-TUM_aspn_8_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_8_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE8-TUM_aspn_8_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_8_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE8-TUM_aspn_8_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_8_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE9-TUM_aspn_9_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_9_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE9-TUM_aspn_9_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_9_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BE9-TUM_aspn_9_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_9_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF1-TUM_aspn_13_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_13_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF1-TUM_aspn_13_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_13_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF1-TUM_aspn_13_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_13_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF10-TUM_aspn_22_01_01-2xIT_2xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_22_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF10-TUM_aspn_22_01_01-3xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_22_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF10-TUM_aspn_22_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_22_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF11-TUM_aspn_23_01_01-2xIT_2xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_23_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF11-TUM_aspn_23_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_23_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF11-TUM_aspn_23_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_23_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF12-TUM_aspn_24_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_24_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF12-TUM_aspn_24_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_24_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF12-TUM_aspn_24_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_24_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF2-TUM_aspn_14_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_14_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF2-TUM_aspn_14_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_14_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF2-TUM_aspn_14_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_14_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF3-TUM_aspn_15_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_15_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF3-TUM_aspn_15_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_15_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF3-TUM_aspn_15_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_15_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF4-TUM_aspn_16_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_16_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF4-TUM_aspn_16_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_16_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF4-TUM_aspn_16_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_16_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF5-TUM_aspn_17_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_17_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF5-TUM_aspn_17_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_17_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF5-TUM_aspn_17_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_17_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF6-TUM_aspn_18_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_18_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF6-TUM_aspn_18_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_18_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF6-TUM_aspn_18_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_18_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF7-TUM_aspn_19_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_19_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF7-TUM_aspn_19_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_19_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF7-TUM_aspn_19_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_19_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF8-TUM_aspn_20_01_01-2xIT_2xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_20_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF8-TUM_aspn_20_01_01-3xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_20_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF8-TUM_aspn_20_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_20_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF9-TUM_aspn_21_01_01-2xIT_2xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_21_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF9-TUM_aspn_21_01_01-3xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_21_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BF9-TUM_aspn_21_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_21_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG10-TUM_aspn_34_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_34_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG10-TUM_aspn_34_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_34_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG10-TUM_aspn_34_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_34_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG11-TUM_aspn_35_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_35_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG11-TUM_aspn_35_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_35_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG11-TUM_aspn_35_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_35_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG12-TUM_aspn_36_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_36_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG12-TUM_aspn_36_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_36_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG12-TUM_aspn_36_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_36_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG2-TUM_aspn_26_01_01-2xIT_2xHCD-1h-R2.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_26_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG2-TUM_aspn_26_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_26_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG2-TUM_aspn_26_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_26_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG3-TUM_aspn_27_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_27_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG3-TUM_aspn_27_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_27_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG3-TUM_aspn_27_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_27_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG4-TUM_aspn_28_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_28_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG4-TUM_aspn_28_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_28_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG4-TUM_aspn_28_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_28_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG5-TUM_aspn_29_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_29_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG5-TUM_aspn_29_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_29_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG5-TUM_aspn_29_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_29_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG6-TUM_aspn_30_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_30_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG6-TUM_aspn_30_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_30_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG6-TUM_aspn_30_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_30_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG7-TUM_aspn_31_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_31_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG7-TUM_aspn_31_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_31_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG7-TUM_aspn_31_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_31_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG8-TUM_aspn_32_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_32_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG8-TUM_aspn_32_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_32_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG8-TUM_aspn_32_01_01-DDA-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_32_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG9-TUM_aspn_33_01_01-2xIT_2xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_33_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03210a_BG9-TUM_aspn_33_01_01-3xHCD-1h-R1.raw	AspN	comet_params/comet.nocleavage.params.high_high 	[Z]	./fasta/TUM_ASPN_33_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
