sample	experiment	comet_params	enzyme_regex	fasta	server
01709a_GA2-TUM_first_pool_107_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_107_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GA2-TUM_first_pool_107_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_107_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GB2-TUM_first_pool_108_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_108_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GB2-TUM_first_pool_108_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_108_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GC2-TUM_first_pool_109_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_109_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GC2-TUM_first_pool_109_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_109_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC2-TUM_first_pool_11_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_11_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC2-TUM_first_pool_11_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_11_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GD2-TUM_first_pool_110_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_110_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GD2-TUM_first_pool_110_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_110_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GE2-TUM_first_pool_111_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_111_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GE2-TUM_first_pool_111_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_111_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GF2-TUM_first_pool_112_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_112_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GF2-TUM_first_pool_112_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_112_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GG2-TUM_first_pool_113_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_113_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GG2-TUM_first_pool_113_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_113_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GH2-TUM_first_pool_114_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_114_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GH2-TUM_first_pool_114_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_114_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GA3-TUM_first_pool_115_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_115_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GA3-TUM_first_pool_115_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_115_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GB3-TUM_first_pool_116_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_116_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GB3-TUM_first_pool_116_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_116_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GC3-TUM_first_pool_117_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_117_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GC3-TUM_first_pool_117_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_117_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GD3-TUM_first_pool_118_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_118_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GD3-TUM_first_pool_118_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_118_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GE3-TUM_first_pool_119_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_119_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GE3-TUM_first_pool_119_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_119_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD2-TUM_first_pool_12_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_12_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD2-TUM_first_pool_12_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_12_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA7-TUM_first_pool_120_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_120_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA7-TUM_first_pool_120_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_120_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB7-TUM_first_pool_121_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_121_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB7-TUM_first_pool_121_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_121_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC7-TUM_first_pool_122_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_122_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC7-TUM_first_pool_122_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_122_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD7-TUM_first_pool_123_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_123_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD7-TUM_first_pool_123_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_123_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GA4-TUM_first_pool_124_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_124_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GA4-TUM_first_pool_124_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_124_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GB4-TUM_first_pool_125_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_125_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GB4-TUM_first_pool_125_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_125_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GC4-TUM_first_pool_126_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_126_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01709a_GC4-TUM_first_pool_126_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_126_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE2-TUM_first_pool_13_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_13_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE2-TUM_first_pool_13_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_13_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF2-TUM_first_pool_14_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_14_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF2-TUM_first_pool_14_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_14_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG2-TUM_first_pool_15_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_15_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG2-TUM_first_pool_15_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_15_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GH2-TUM_first_pool_16_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_16_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GH2-TUM_first_pool_16_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_16_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA3-TUM_first_pool_17_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_17_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_17_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB3-TUM_first_pool_18_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_18_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB3-TUM_first_pool_18_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_18_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC3-TUM_first_pool_19_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_19_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC3-TUM_first_pool_19_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_19_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB1-TUM_first_pool_2_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_2_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB1-TUM_first_pool_2_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_2_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD3-TUM_first_pool_20_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_20_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD3-TUM_first_pool_20_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_20_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE3-TUM_first_pool_21_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_21_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE3-TUM_first_pool_21_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_21_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF3-TUM_first_pool_22_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_22_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF3-TUM_first_pool_22_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_22_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG3-TUM_first_pool_23_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_23_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG3-TUM_first_pool_23_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_23_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GH3-TUM_first_pool_24_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_24_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GH3-TUM_first_pool_24_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_24_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA4-TUM_first_pool_25_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_25_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_25_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB4-TUM_first_pool_26_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_26_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB4-TUM_first_pool_26_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_26_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC4-TUM_first_pool_27_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_27_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC4-TUM_first_pool_27_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_27_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD4-TUM_first_pool_28_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_28_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD4-TUM_first_pool_28_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_28_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE4-TUM_first_pool_29_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_29_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE4-TUM_first_pool_29_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_29_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC1-TUM_first_pool_3_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_3_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC1-TUM_first_pool_3_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_3_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF4-TUM_first_pool_30_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_30_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF4-TUM_first_pool_30_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_30_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG4-TUM_first_pool_31_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_31_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG4-TUM_first_pool_31_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_31_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GH4-TUM_first_pool_32_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_32_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GH4-TUM_first_pool_32_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_32_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA5-TUM_first_pool_33_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_33_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GA5-TUM_first_pool_33_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_33_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB5-TUM_first_pool_34_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_34_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GB5-TUM_first_pool_34_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_34_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC5-TUM_first_pool_35_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_35_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GC5-TUM_first_pool_35_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_35_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD5-TUM_first_pool_36_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_36_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD5-TUM_first_pool_36_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_36_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE5-TUM_first_pool_37_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_37_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GE5-TUM_first_pool_37_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_37_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF5-TUM_first_pool_38_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_38_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GF5-TUM_first_pool_38_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_38_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG5-TUM_first_pool_39_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_39_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GG5-TUM_first_pool_39_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_39_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD1-TUM_first_pool_4_01_01-2xIT_2xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_4_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
01625b_GD1-TUM_first_pool_4_01_01-3xHCD-1h-R1	ProteomeToolsFP	comet_params/comet.params.high_high	[KR]	fasta/TUM_first_pool_4_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732
